name,day,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
BLACKHALL PLACE,Thursday,21,30.0,20.12,9.88
BLACKHALL PLACE,Thursday,22,30.0,21.434782608695652,8.565217391304348
BLACKHALL PLACE,Thursday,23,30.0,21.47826086956522,8.521739130434783
BLACKHALL PLACE,Tuesday,0,30.0,17.52,12.48
BLACKHALL PLACE,Tuesday,1,30.0,17.0,13.0
BLACKHALL PLACE,Tuesday,2,30.0,16.434782608695652,13.565217391304348
BLACKHALL PLACE,Tuesday,3,30.0,17.0,13.0
BLACKHALL PLACE,Tuesday,4,30.0,17.12,12.88
BLACKHALL PLACE,Tuesday,5,30.0,14.08695652173913,15.91304347826087
BLACKHALL PLACE,Tuesday,6,30.0,12.16,17.84
BLACKHALL PLACE,Tuesday,7,30.0,5.521739130434782,24.47826086956522
BLACKHALL PLACE,Tuesday,8,30.0,0.48,29.52
BLACKHALL PLACE,Tuesday,9,30.0,1.1666666666666667,28.833333333333332
BLACKHALL PLACE,Tuesday,10,30.0,0.68,29.32
BLACKHALL PLACE,Tuesday,11,30.0,0.13043478260869565,29.869565217391305
BLACKHALL PLACE,Tuesday,12,30.0,0.9130434782608695,29.08695652173913
BLACKHALL PLACE,Tuesday,13,30.0,3.625,26.375
BLACKHALL PLACE,Tuesday,14,30.0,5.75,24.25
BLACKHALL PLACE,Tuesday,15,30.0,7.1923076923076925,22.807692307692307
BLACKHALL PLACE,Tuesday,16,30.0,8.409090909090908,21.59090909090909
BLACKHALL PLACE,Tuesday,17,30.0,11.083333333333334,18.916666666666668
BLACKHALL PLACE,Tuesday,18,30.0,18.083333333333332,11.916666666666666
BLACKHALL PLACE,Tuesday,19,30.0,24.12,5.88
BLACKHALL PLACE,Tuesday,20,30.0,25.875,4.125
BLACKHALL PLACE,Tuesday,21,30.0,26.875,3.125
BLACKHALL PLACE,Tuesday,22,30.0,24.208333333333332,5.791666666666667
BLACKHALL PLACE,Tuesday,23,30.0,23.782608695652176,6.217391304347826
BLACKHALL PLACE,Wednesday,0,30.0,23.8,6.2
BLACKHALL PLACE,Wednesday,1,30.0,24.0,6.0
BLACKHALL PLACE,Wednesday,2,30.0,24.217391304347824,5.782608695652174
BLACKHALL PLACE,Wednesday,3,30.0,24.0,6.0
BLACKHALL PLACE,Wednesday,4,30.0,23.875,6.125
BLACKHALL PLACE,Wednesday,5,30.0,22.384615384615383,7.615384615384615
BLACKHALL PLACE,Wednesday,6,30.0,18.454545454545453,11.545454545454545
BLACKHALL PLACE,Wednesday,7,30.0,6.962962962962963,23.037037037037038
BLACKHALL PLACE,Wednesday,8,30.0,6.391304347826087,23.434782608695652
BLACKHALL PLACE,Wednesday,9,30.0,5.217391304347826,24.26086956521739
BLACKHALL PLACE,Wednesday,10,30.0,4.708333333333333,25.041666666666668
BLACKHALL PLACE,Wednesday,11,30.0,4.583333333333333,25.416666666666668
BLACKHALL PLACE,Wednesday,12,30.0,4.043478260869565,25.956521739130434
BLACKHALL PLACE,Wednesday,13,30.0,4.625,25.375
BLACKHALL PLACE,Wednesday,14,30.0,3.96,26.04
BLACKHALL PLACE,Wednesday,15,30.0,3.5652173913043477,26.434782608695652
BLACKHALL PLACE,Wednesday,16,30.0,6.166666666666667,23.833333333333332
BLACKHALL PLACE,Wednesday,17,30.0,10.24,19.76
BLACKHALL PLACE,Wednesday,18,30.0,16.333333333333332,13.666666666666666
BLACKHALL PLACE,Wednesday,19,30.0,22.291666666666668,7.708333333333333
BLACKHALL PLACE,Wednesday,20,30.0,24.434782608695652,5.565217391304348
BLACKHALL PLACE,Wednesday,21,30.0,27.44,2.56
BLACKHALL PLACE,Wednesday,22,30.0,23.48,6.52
BLACKHALL PLACE,Wednesday,23,30.0,22.47826086956522,7.521739130434782
BLESSINGTON STREET,Friday,0,20.0,13.0,7.0
BLESSINGTON STREET,Friday,1,20.0,13.0,7.0
BLESSINGTON STREET,Friday,2,20.0,13.0,7.0
BLESSINGTON STREET,Friday,3,20.0,13.0,7.0
BLESSINGTON STREET,Friday,4,20.0,12.52,7.48
BLESSINGTON STREET,Friday,5,20.0,11.304347826086957,8.695652173913043
BLESSINGTON STREET,Friday,6,20.0,4.166666666666667,15.833333333333334
BLESSINGTON STREET,Friday,7,20.0,4.48,15.52
BLESSINGTON STREET,Friday,8,20.0,3.28,16.72
BLESSINGTON STREET,Friday,9,20.0,6.260869565217392,13.73913043478261
BLESSINGTON STREET,Friday,10,20.0,4.416666666666667,15.583333333333334
BLESSINGTON STREET,Friday,11,20.0,1.8333333333333333,18.166666666666668
BLESSINGTON STREET,Friday,12,20.0,0.84,19.16
BLESSINGTON STREET,Friday,13,20.0,2.260869565217391,17.73913043478261
BLESSINGTON STREET,Friday,14,20.0,6.956521739130435,13.043478260869565
BLESSINGTON STREET,Friday,15,20.0,3.2,16.8
BLESSINGTON STREET,Friday,16,20.0,1.565217391304348,18.434782608695652
BLESSINGTON STREET,Friday,17,20.0,0.5,19.5
BLESSINGTON STREET,Friday,18,20.0,0.8076923076923077,19.192307692307693
BLESSINGTON STREET,Friday,19,20.0,2.7083333333333335,17.291666666666668
BLESSINGTON STREET,Friday,20,20.0,4.125,15.875
BLESSINGTON STREET,Friday,21,20.0,5.304347826086956,14.695652173913043
BLESSINGTON STREET,Friday,22,20.0,5.875,14.125
BLESSINGTON STREET,Friday,23,20.0,7.173913043478261,12.826086956521738
BLESSINGTON STREET,Monday,0,20.0,6.5,13.5
BLESSINGTON STREET,Monday,1,20.0,6.48,13.52
BLESSINGTON STREET,Monday,2,20.0,6.5,13.5
BLESSINGTON STREET,Monday,3,20.0,6.5,13.5
BLESSINGTON STREET,Monday,4,20.0,6.12,13.88
BLESSINGTON STREET,Monday,5,20.0,3.5652173913043477,16.434782608695652
BLESSINGTON STREET,Monday,6,20.0,2.8846153846153846,17.115384615384617
BLESSINGTON STREET,Monday,7,20.0,1.0,19.0
BLESSINGTON STREET,Monday,8,20.0,0.0,20.0
BLESSINGTON STREET,Monday,9,20.0,4.304347826086956,15.695652173913043
BLESSINGTON STREET,Monday,10,20.0,7.916666666666667,12.083333333333334
BLESSINGTON STREET,Monday,11,20.0,7.208333333333333,12.791666666666666
BLESSINGTON STREET,Monday,12,20.0,5.666666666666667,14.333333333333334
BLESSINGTON STREET,Monday,13,20.0,6.16,13.84
BLESSINGTON STREET,Monday,14,20.0,5.96,14.04
BLESSINGTON STREET,Monday,15,20.0,6.2272727272727275,13.772727272727273
BLESSINGTON STREET,Monday,16,20.0,6.6923076923076925,13.307692307692308
BLESSINGTON STREET,Monday,17,20.0,6.913043478260869,13.08695652173913
BLESSINGTON STREET,Monday,18,20.0,8.826086956521738,11.173913043478262
BLESSINGTON STREET,Monday,19,20.0,9.28,10.72
BLESSINGTON STREET,Monday,20,20.0,10.5,9.5
BLESSINGTON STREET,Monday,21,20.0,11.304347826086957,8.695652173913043
BLESSINGTON STREET,Monday,22,20.0,11.8,8.2
BLESSINGTON STREET,Monday,23,20.0,12.304347826086957,7.695652173913044
BLESSINGTON STREET,Saturday,0,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,1,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,2,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,3,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,4,20.0,7.2,12.8
BLESSINGTON STREET,Saturday,5,20.0,6.521739130434782,13.478260869565217
BLESSINGTON STREET,Saturday,6,20.0,6.416666666666667,13.583333333333334
BLESSINGTON STREET,Saturday,7,20.0,7.12,12.88
BLESSINGTON STREET,Saturday,8,20.0,3.4,16.6
BLESSINGTON STREET,Saturday,9,20.0,1.0,19.0
BLESSINGTON STREET,Saturday,10,20.0,0.30434782608695654,19.695652173913043
BLESSINGTON STREET,Saturday,11,20.0,0.16,19.84
BLESSINGTON STREET,Saturday,12,20.0,2.8333333333333335,17.166666666666668
BLESSINGTON STREET,Saturday,13,20.0,3.4347826086956523,16.565217391304348
BLESSINGTON STREET,Saturday,14,20.0,1.5833333333333333,18.416666666666668
BLESSINGTON STREET,Saturday,15,20.0,7.92,12.08
BLESSINGTON STREET,Saturday,16,20.0,8.615384615384615,11.384615384615385
BLESSINGTON STREET,Saturday,17,20.0,7.619047619047619,12.380952380952381
BLESSINGTON STREET,Saturday,18,20.0,8.5,11.5
BLESSINGTON STREET,Saturday,19,20.0,7.208333333333333,12.791666666666666
BLESSINGTON STREET,Saturday,20,20.0,7.4,12.6
BLESSINGTON STREET,Saturday,21,20.0,8.434782608695652,11.565217391304348
BLESSINGTON STREET,Saturday,22,20.0,8.461538461538462,11.538461538461538
BLESSINGTON STREET,Saturday,23,20.0,9.409090909090908,10.590909090909092
BLESSINGTON STREET,Sunday,0,20.0,9.5,10.5
BLESSINGTON STREET,Sunday,1,20.0,9.5,10.5
BLESSINGTON STREET,Sunday,2,20.0,9.5,10.5
BLESSINGTON STREET,Sunday,3,20.0,9.5,10.5
BLESSINGTON STREET,Sunday,4,20.0,9.5,10.5
BLESSINGTON STREET,Sunday,5,20.0,9.807692307692308,10.192307692307692
BLESSINGTON STREET,Sunday,6,20.0,8.818181818181818,11.181818181818182
BLESSINGTON STREET,Sunday,7,20.0,7.2,12.8
BLESSINGTON STREET,Sunday,8,20.0,3.88,16.12
BLESSINGTON STREET,Sunday,9,20.0,2.0,18.0
BLESSINGTON STREET,Sunday,10,20.0,0.0,20.0
BLESSINGTON STREET,Sunday,11,20.0,0.391304347826087,19.608695652173914
BLESSINGTON STREET,Sunday,12,20.0,5.458333333333333,14.541666666666666
BLESSINGTON STREET,Sunday,13,20.0,8.916666666666666,11.083333333333334
BLESSINGTON STREET,Sunday,14,20.0,7.666666666666667,12.333333333333334
BLESSINGTON STREET,Sunday,15,20.0,6.714285714285714,13.285714285714286
BLESSINGTON STREET,Sunday,16,20.0,4.625,15.375
BLESSINGTON STREET,Sunday,17,20.0,5.0,15.0
BLESSINGTON STREET,Sunday,18,20.0,2.090909090909091,17.90909090909091
BLESSINGTON STREET,Sunday,19,20.0,1.12,18.88
BLESSINGTON STREET,Sunday,20,20.0,1.32,18.68
BLESSINGTON STREET,Sunday,21,20.0,2.4583333333333335,17.541666666666668
BLESSINGTON STREET,Sunday,22,20.0,5.565217391304348,14.434782608695652
BLESSINGTON STREET,Sunday,23,20.0,6.5,13.5
BLESSINGTON STREET,Thursday,0,20.0,20.0,0.0
BLESSINGTON STREET,Thursday,1,20.0,20.0,0.0
BLESSINGTON STREET,Thursday,2,20.0,20.0,0.0
BLESSINGTON STREET,Thursday,3,20.0,20.0,0.0
BLESSINGTON STREET,Thursday,4,20.0,17.92,2.08
BLESSINGTON STREET,Thursday,5,20.0,11.0,9.0
BLESSINGTON STREET,Thursday,6,20.0,3.2083333333333335,16.791666666666668
BLESSINGTON STREET,Thursday,7,20.0,0.6521739130434783,19.347826086956523
BLESSINGTON STREET,Thursday,8,20.0,0.5,19.5
BLESSINGTON STREET,Thursday,9,20.0,3.64,16.36
BLESSINGTON STREET,Thursday,10,20.0,4.451612903225806,15.548387096774194
BLESSINGTON STREET,Thursday,11,20.0,2.5135135135135136,17.486486486486488
BLESSINGTON STREET,Thursday,12,20.0,1.5588235294117647,18.441176470588236
BLESSINGTON STREET,Thursday,13,20.0,7.351351351351352,12.64864864864865
BLESSINGTON STREET,Thursday,14,20.0,10.323529411764707,9.676470588235293
BLESSINGTON STREET,Thursday,15,20.0,5.777777777777778,14.222222222222221
BLESSINGTON STREET,Thursday,16,20.0,6.0,14.0
BLESSINGTON STREET,Thursday,17,20.0,8.32,11.68
BLESSINGTON STREET,Thursday,18,20.0,8.91304347826087,11.08695652173913
BLESSINGTON STREET,Thursday,19,20.0,9.916666666666666,10.083333333333334
BLESSINGTON STREET,Thursday,20,20.0,11.84,8.16
BLESSINGTON STREET,Thursday,21,20.0,13.24,6.76
BLESSINGTON STREET,Thursday,22,20.0,13.826086956521738,6.173913043478261
BLESSINGTON STREET,Thursday,23,20.0,12.782608695652174,7.217391304347826
BLESSINGTON STREET,Tuesday,0,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,1,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,2,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,3,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,4,20.0,10.583333333333334,9.416666666666666
BLESSINGTON STREET,Tuesday,5,20.0,5.92,14.08
BLESSINGTON STREET,Tuesday,6,20.0,2.75,17.25
BLESSINGTON STREET,Tuesday,7,20.0,7.8,12.2
BLESSINGTON STREET,Tuesday,8,20.0,1.9130434782608696,18.08695652173913
BLESSINGTON STREET,Tuesday,9,20.0,2.9166666666666665,17.083333333333332
BLESSINGTON STREET,Tuesday,10,20.0,6.875,13.125
BLESSINGTON STREET,Tuesday,11,20.0,3.9565217391304346,16.043478260869566
BLESSINGTON STREET,Tuesday,12,20.0,3.269230769230769,16.73076923076923
BLESSINGTON STREET,Tuesday,13,20.0,9.545454545454545,10.454545454545455
BLESSINGTON STREET,Tuesday,14,20.0,10.28,9.72
BLESSINGTON STREET,Tuesday,15,20.0,10.72,9.28
BLESSINGTON STREET,Tuesday,16,20.0,11.318181818181818,8.681818181818182
BLESSINGTON STREET,Tuesday,17,20.0,12.083333333333334,7.916666666666667
BLESSINGTON STREET,Tuesday,18,20.0,11.923076923076923,8.076923076923077
BLESSINGTON STREET,Tuesday,19,20.0,12.26086956521739,7.739130434782608
BLESSINGTON STREET,Tuesday,20,20.0,14.36,5.64
BLESSINGTON STREET,Tuesday,21,20.0,15.782608695652174,4.217391304347826
BLESSINGTON STREET,Tuesday,22,20.0,17.333333333333332,2.6666666666666665
BLESSINGTON STREET,Tuesday,23,20.0,18.52173913043478,1.4782608695652173
BLESSINGTON STREET,Wednesday,0,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,1,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,2,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,3,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,4,20.0,18.12,1.88
BLESSINGTON STREET,Wednesday,5,20.0,16.043478260869566,3.9565217391304346
BLESSINGTON STREET,Wednesday,6,20.0,9.384615384615385,10.615384615384615
BLESSINGTON STREET,Wednesday,7,20.0,3.652173913043478,16.347826086956523
BLESSINGTON STREET,Wednesday,8,20.0,5.166666666666667,14.833333333333334
BLESSINGTON STREET,Wednesday,9,20.0,3.6956521739130435,16.304347826086957
BLESSINGTON STREET,Wednesday,10,20.0,6.92,13.08
BLESSINGTON STREET,Wednesday,11,20.0,7.166666666666667,12.833333333333334
BLESSINGTON STREET,Wednesday,12,20.0,9.434782608695652,10.565217391304348
BLESSINGTON STREET,Wednesday,13,20.0,11.16,8.84
BLESSINGTON STREET,Wednesday,14,20.0,14.16,5.84
BLESSINGTON STREET,Wednesday,15,20.0,16.304347826086957,3.6956521739130435
BLESSINGTON STREET,Wednesday,16,20.0,15.347826086956522,4.6521739130434785
BLESSINGTON STREET,Wednesday,17,20.0,16.44,3.56
BLESSINGTON STREET,Wednesday,18,20.0,14.869565217391305,5.130434782608695
BLESSINGTON STREET,Wednesday,19,20.0,13.64,6.36
BLESSINGTON STREET,Wednesday,20,20.0,17.0,3.0
BLESSINGTON STREET,Wednesday,21,20.0,19.666666666666668,0.3333333333333333
BLESSINGTON STREET,Wednesday,22,20.0,20.0,0.0
BLESSINGTON STREET,Wednesday,23,20.0,20.0,0.0
BOLTON STREET,Friday,0,20.0,5.5,14.5
BOLTON STREET,Friday,1,20.0,5.5,14.5
BOLTON STREET,Friday,2,20.0,5.5,14.5
BOLTON STREET,Friday,3,20.0,5.5,14.5
BOLTON STREET,Friday,4,20.0,3.8076923076923075,16.192307692307693
BOLTON STREET,Friday,5,20.0,3.2083333333333335,16.791666666666668
BOLTON STREET,Friday,6,20.0,3.5217391304347827,16.47826086956522
BOLTON STREET,Friday,7,20.0,1.5,18.5
BOLTON STREET,Friday,8,20.0,1.1304347826086956,18.869565217391305
BOLTON STREET,Friday,9,20.0,2.08,17.92
BOLTON STREET,Friday,10,20.0,2.1666666666666665,17.833333333333332
BOLTON STREET,Friday,11,20.0,2.260869565217391,17.73913043478261
BOLTON STREET,Friday,12,20.0,2.96,17.04
BOLTON STREET,Friday,13,20.0,3.4166666666666665,16.583333333333332
BOLTON STREET,Friday,14,20.0,2.75,17.25
BOLTON STREET,Friday,15,20.0,3.12,16.88
BOLTON STREET,Friday,16,20.0,3.5,16.5
BOLTON STREET,Friday,17,20.0,5.875,14.125
BOLTON STREET,Friday,18,20.0,6.4,13.6
BOLTON STREET,Friday,19,20.0,8.391304347826088,11.608695652173912
BOLTON STREET,Friday,20,20.0,7.96,12.04
BOLTON STREET,Friday,21,20.0,9.24,10.76
BOLTON STREET,Friday,22,20.0,8.0,12.0
BOLTON STREET,Friday,23,20.0,5.590909090909091,14.409090909090908
BOLTON STREET,Monday,0,20.0,4.0,16.0
BOLTON STREET,Monday,1,20.0,4.0,16.0
BOLTON STREET,Monday,2,20.0,4.0,16.0
BOLTON STREET,Monday,3,20.0,4.0,16.0
BOLTON STREET,Monday,4,20.0,4.083333333333333,15.916666666666666
BOLTON STREET,Monday,5,20.0,4.833333333333333,15.166666666666666
BOLTON STREET,Monday,6,20.0,3.0384615384615383,16.96153846153846
BOLTON STREET,Monday,7,20.0,3.3636363636363638,16.636363636363637
BOLTON STREET,Monday,8,20.0,2.24,17.76
BOLTON STREET,Monday,9,20.0,3.68,16.32
BOLTON STREET,Monday,10,20.0,6.181818181818182,13.818181818181818
BOLTON STREET,Monday,11,20.0,3.375,16.625
BOLTON STREET,Monday,12,20.0,1.9166666666666667,18.083333333333332
BOLTON STREET,Monday,13,20.0,3.32,16.68
BOLTON STREET,Monday,14,20.0,2.230769230769231,17.653846153846153
BOLTON STREET,Monday,15,20.0,0.9523809523809523,19.047619047619047
BOLTON STREET,Monday,16,20.0,2.2916666666666665,17.708333333333332
BOLTON STREET,Monday,17,20.0,3.4166666666666665,16.541666666666668
BOLTON STREET,Monday,18,20.0,2.6,17.4
BOLTON STREET,Monday,19,20.0,2.92,17.08
BOLTON STREET,Monday,20,20.0,3.130434782608696,16.869565217391305
BOLTON STREET,Monday,21,20.0,3.2083333333333335,16.791666666666668
BOLTON STREET,Monday,22,20.0,2.8333333333333335,17.166666666666668
BOLTON STREET,Monday,23,20.0,3.0434782608695654,16.956521739130434
BOLTON STREET,Saturday,0,20.0,5.5,14.5
BOLTON STREET,Saturday,1,20.0,5.5,14.5
BOLTON STREET,Saturday,2,20.0,5.5,14.5
BOLTON STREET,Saturday,3,20.0,5.5,14.5
BOLTON STREET,Saturday,4,20.0,5.25,14.75
BOLTON STREET,Saturday,5,20.0,5.958333333333333,14.041666666666666
BOLTON STREET,Saturday,6,20.0,5.04,14.96
BOLTON STREET,Saturday,7,20.0,5.391304347826087,14.608695652173912
BOLTON STREET,Saturday,8,20.0,2.5,17.5
BOLTON STREET,Saturday,9,20.0,3.2,16.8
BOLTON STREET,Saturday,10,20.0,4.130434782608695,15.869565217391305
BOLTON STREET,Saturday,11,20.0,6.0,14.0
BOLTON STREET,Saturday,12,20.0,6.0,14.0
BOLTON STREET,Saturday,13,20.0,8.833333333333334,11.166666666666666
BOLTON STREET,Saturday,14,20.0,12.041666666666666,7.958333333333333
BOLTON STREET,Saturday,15,20.0,11.12,8.88
BOLTON STREET,Saturday,16,20.0,9.173913043478262,10.826086956521738
BOLTON STREET,Saturday,17,20.0,9.16,10.84
BOLTON STREET,Saturday,18,20.0,7.3478260869565215,12.652173913043478
BOLTON STREET,Saturday,19,20.0,9.76,10.24
BOLTON STREET,Saturday,20,20.0,9.5,10.5
BOLTON STREET,Saturday,21,20.0,9.208333333333334,10.791666666666666
BOLTON STREET,Saturday,22,20.0,7.75,12.25
BOLTON STREET,Saturday,23,20.0,6.260869565217392,13.73913043478261
BOLTON STREET,Sunday,0,20.0,5.5,14.5
BOLTON STREET,Sunday,1,20.0,5.5,14.5
BOLTON STREET,Sunday,2,20.0,5.5,14.5
BOLTON STREET,Sunday,3,20.0,5.5,14.5
BOLTON STREET,Sunday,4,20.0,5.92,14.08
BOLTON STREET,Sunday,5,20.0,6.25,13.75
BOLTON STREET,Sunday,6,20.0,5.416666666666667,14.583333333333334
BOLTON STREET,Sunday,7,20.0,4.75,15.25
BOLTON STREET,Sunday,8,20.0,4.16,15.84
BOLTON STREET,Sunday,9,20.0,3.869565217391304,16.08695652173913
BOLTON STREET,Sunday,10,20.0,5.173913043478261,14.695652173913043
BOLTON STREET,Sunday,11,20.0,4.208333333333333,15.791666666666666
BOLTON STREET,Sunday,12,20.0,4.32,15.68
BOLTON STREET,Sunday,13,20.0,7.875,12.125
BOLTON STREET,Sunday,14,20.0,9.458333333333334,10.541666666666666
BOLTON STREET,Sunday,15,20.0,10.791666666666666,9.208333333333334
BOLTON STREET,Sunday,16,20.0,10.826086956521738,9.173913043478262
BOLTON STREET,Sunday,17,20.0,8.44,11.56
BOLTON STREET,Sunday,18,20.0,7.48,12.52
BOLTON STREET,Sunday,19,20.0,8.391304347826088,11.608695652173912
BOLTON STREET,Sunday,20,20.0,7.782608695652174,12.217391304347826
BOLTON STREET,Sunday,21,20.0,6.76,13.24
BOLTON STREET,Sunday,22,20.0,4.916666666666667,15.083333333333334
BOLTON STREET,Sunday,23,20.0,3.7083333333333335,16.291666666666668
BOLTON STREET,Thursday,0,20.0,6.0,14.0
BOLTON STREET,Thursday,1,20.0,5.888888888888889,14.11111111111111
BOLTON STREET,Thursday,2,20.0,6.391304347826087,13.608695652173912
BOLTON STREET,Thursday,3,20.0,5.7272727272727275,14.272727272727273
BOLTON STREET,Thursday,4,20.0,4.68,15.32
BOLTON STREET,Thursday,5,20.0,3.3333333333333335,16.666666666666668
BOLTON STREET,Thursday,6,20.0,2.782608695652174,17.217391304347824
BOLTON STREET,Thursday,7,20.0,1.4166666666666667,18.583333333333332
BOLTON STREET,Thursday,8,20.0,1.8333333333333333,18.0
BOLTON STREET,Thursday,9,20.0,0.52,19.48
BOLTON STREET,Thursday,10,20.0,1.7241379310344827,18.275862068965516
BOLTON STREET,Thursday,11,20.0,1.6111111111111112,18.38888888888889
BOLTON STREET,Thursday,12,20.0,6.555555555555555,13.444444444444445
BOLTON STREET,Thursday,13,20.0,5.837837837837838,14.162162162162161
BOLTON STREET,Thursday,14,20.0,4.194444444444445,15.805555555555555
BOLTON STREET,Thursday,15,20.0,2.76,17.24
BOLTON STREET,Thursday,16,20.0,1.8333333333333333,18.166666666666668
BOLTON STREET,Thursday,17,20.0,1.9166666666666667,18.083333333333332
BOLTON STREET,Thursday,18,20.0,3.8461538461538463,16.153846153846153
BOLTON STREET,Thursday,19,20.0,4.956521739130435,15.043478260869565
BOLTON STREET,Thursday,20,20.0,5.96,14.04
BOLTON STREET,Thursday,21,20.0,5.458333333333333,14.541666666666666
BOLTON STREET,Thursday,22,20.0,4.6521739130434785,15.347826086956522
BOLTON STREET,Thursday,23,20.0,5.478260869565218,14.521739130434783
BOLTON STREET,Tuesday,0,20.0,3.0,17.0
BOLTON STREET,Tuesday,1,20.0,3.0,17.0
BOLTON STREET,Tuesday,2,20.0,3.0,17.0
BOLTON STREET,Tuesday,3,20.0,3.0,17.0
BOLTON STREET,Tuesday,4,20.0,1.0769230769230769,18.923076923076923
BOLTON STREET,Tuesday,5,20.0,0.8260869565217391,19.130434782608695
BOLTON STREET,Tuesday,6,20.0,2.0416666666666665,17.958333333333332
BOLTON STREET,Tuesday,7,20.0,1.0416666666666667,18.958333333333332
BOLTON STREET,Tuesday,8,20.0,0.92,18.8
BOLTON STREET,Tuesday,9,20.0,1.4583333333333333,18.041666666666668
BOLTON STREET,Tuesday,10,20.0,3.0,16.5
BOLTON STREET,Tuesday,11,20.0,3.4166666666666665,16.083333333333332
BOLTON STREET,Tuesday,12,20.0,2.3333333333333335,17.166666666666668
BOLTON STREET,Tuesday,13,20.0,2.64,16.84
BOLTON STREET,Tuesday,14,20.0,0.9565217391304348,18.73913043478261
BOLTON STREET,Tuesday,15,20.0,0.7692307692307693,19.23076923076923
BOLTON STREET,Tuesday,16,20.0,1.0,19.0
BOLTON STREET,Tuesday,17,20.0,3.6666666666666665,16.333333333333332
BOLTON STREET,Tuesday,18,20.0,4.44,15.56
BOLTON STREET,Tuesday,19,20.0,6.0,14.0
BOLTON STREET,Tuesday,20,20.0,6.541666666666667,13.458333333333334
BOLTON STREET,Tuesday,21,20.0,8.208333333333334,11.791666666666666
BOLTON STREET,Tuesday,22,20.0,7.44,12.56
BOLTON STREET,Tuesday,23,20.0,7.043478260869565,12.956521739130435
BOLTON STREET,Wednesday,0,20.0,6.5,13.5
BOLTON STREET,Wednesday,1,20.0,6.5,13.5
BOLTON STREET,Wednesday,2,20.0,6.5,13.5
BOLTON STREET,Wednesday,3,20.0,6.5,13.5
BOLTON STREET,Wednesday,4,20.0,5.461538461538462,14.538461538461538
BOLTON STREET,Wednesday,5,20.0,4.583333333333333,15.416666666666666
BOLTON STREET,Wednesday,6,20.0,4.086956521739131,15.91304347826087
BOLTON STREET,Wednesday,7,20.0,3.782608695652174,16.217391304347824
BOLTON STREET,Wednesday,8,20.0,2.64,17.36
BOLTON STREET,Wednesday,9,20.0,3.0,17.0
BOLTON STREET,Wednesday,10,20.0,3.72,16.28
BOLTON STREET,Wednesday,11,20.0,2.7083333333333335,17.291666666666668
BOLTON STREET,Wednesday,12,20.0,4.826086956521739,15.043478260869565
BOLTON STREET,Wednesday,13,20.0,6.72,12.8
BOLTON STREET,Wednesday,14,20.0,1.391304347826087,18.608695652173914
BOLTON STREET,Wednesday,15,20.0,1.1153846153846154,18.884615384615383
BOLTON STREET,Wednesday,16,20.0,2.391304347826087,17.608695652173914
BOLTON STREET,Wednesday,17,20.0,3.0869565217391304,16.91304347826087
BOLTON STREET,Wednesday,18,20.0,1.75,18.25
BOLTON STREET,Wednesday,19,20.0,2.6923076923076925,17.307692307692307
BOLTON STREET,Wednesday,20,20.0,2.260869565217391,17.73913043478261
BOLTON STREET,Wednesday,21,20.0,2.1666666666666665,17.833333333333332
BOLTON STREET,Wednesday,22,20.0,3.5833333333333335,16.416666666666668
BOLTON STREET,Wednesday,23,20.0,6.0,14.0
BROOKFIELD ROAD,Friday,0,30.0,28.0,2.0
BROOKFIELD ROAD,Friday,1,30.0,27.92,2.08
BROOKFIELD ROAD,Friday,2,30.0,28.08,1.92
BROOKFIELD ROAD,Friday,3,30.0,28.0,2.0
BROOKFIELD ROAD,Friday,4,30.0,28.166666666666668,1.8333333333333333
BROOKFIELD ROAD,Friday,5,30.0,27.653846153846153,2.3461538461538463
BROOKFIELD ROAD,Friday,6,30.0,23.347826086956523,6.6521739130434785
BROOKFIELD ROAD,Friday,7,30.0,15.041666666666666,14.958333333333334
BROOKFIELD ROAD,Friday,8,30.0,6.416666666666667,23.583333333333332
BROOKFIELD ROAD,Friday,9,30.0,5.166666666666667,24.833333333333332
BROOKFIELD ROAD,Friday,10,30.0,4.782608695652174,25.217391304347824
BROOKFIELD ROAD,Friday,11,30.0,2.96,27.04
BROOKFIELD ROAD,Friday,12,30.0,2.5833333333333335,27.416666666666668
BROOKFIELD ROAD,Friday,13,30.0,2.3333333333333335,27.666666666666668
